_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
sdv-id-GQnfVb,0001,"Sat, 04 Jan 2020 06:23:32 GMT","Sat, 04 Jan 2020 11:33:16 GMT","Sat, 04 Jan 2020 10:45:27 GMT",20.00297190641779,sdv-pii-njzbe,0001,sdv-pii-0i3o9,sdv-pii-nj479,America/Los_Angeles,sdv-pii-uztup,sdv-pii-zn9pm
sdv-id-cuVRbF,0001,"Sat, 04 Jan 2020 04:59:57 GMT","Thu, 02 Jan 2020 23:29:13 GMT","Thu, 02 Jan 2020 21:48:53 GMT",18.49252673908635,sdv-pii-ggqka,0001,sdv-pii-ub3n1,sdv-pii-5hf5d,America/Los_Angeles,sdv-pii-olaa3,sdv-pii-s3twy
sdv-id-sYdNNa,0001,"Sat, 04 Jan 2020 19:28:08 GMT","Fri, 03 Jan 2020 19:29:43 GMT","Fri, 03 Jan 2020 12:48:59 GMT",11.183137540692103,sdv-pii-skb3u,0001,sdv-pii-jblt7,sdv-pii-37m5l,America/Los_Angeles,sdv-pii-6dk0l,sdv-pii-3v4s8
sdv-id-wgpokG,0001,"Tue, 07 Jan 2020 09:56:05 GMT","Wed, 08 Jan 2020 01:01:53 GMT","Tue, 07 Jan 2020 22:20:30 GMT",11.517813657478914,sdv-pii-ta6fg,0001,sdv-pii-dbtga,sdv-pii-0nopo,America/Los_Angeles,sdv-pii-xxmdk,sdv-pii-zbyww
sdv-id-THWrhP,0001,"Mon, 06 Jan 2020 03:16:42 GMT","Mon, 06 Jan 2020 16:28:10 GMT","Mon, 06 Jan 2020 05:55:11 GMT",11.718195261820627,sdv-pii-8hq9d,0001,sdv-pii-t51im,sdv-pii-ohi64,America/Los_Angeles,sdv-pii-nyev8,sdv-pii-7b3z3
sdv-id-ZWcYpz,0001,"Fri, 03 Jan 2020 04:27:58 GMT","Fri, 03 Jan 2020 20:38:58 GMT","Fri, 03 Jan 2020 17:32:12 GMT",4.708085546626698,sdv-pii-ftzhl,0001,sdv-pii-mil5l,sdv-pii-734j7,America/Los_Angeles,sdv-pii-9kkmk,sdv-pii-5fds9
sdv-id-DulFrz,0001,"Fri, 03 Jan 2020 06:07:23 GMT","Fri, 03 Jan 2020 20:16:49 GMT","Fri, 03 Jan 2020 11:42:54 GMT",28.54609839908862,sdv-pii-kj772,0001,sdv-pii-wl9bo,sdv-pii-f4cv2,America/Los_Angeles,sdv-pii-877xu,sdv-pii-e7wzg
sdv-id-OKAjzq,0001,"Sun, 05 Jan 2020 12:47:10 GMT","Sat, 04 Jan 2020 14:25:25 GMT","Sat, 04 Jan 2020 19:18:56 GMT",4.758481955038002,sdv-pii-jngzu,0001,sdv-pii-efmdd,sdv-pii-cd1fx,America/Los_Angeles,sdv-pii-6e7jw,sdv-pii-1qfb7
sdv-id-jmXdKW,0001,"Tue, 07 Jan 2020 02:14:55 GMT","Tue, 07 Jan 2020 17:36:48 GMT","Tue, 07 Jan 2020 16:10:20 GMT",5.631995386324274,sdv-pii-kuup9,0001,sdv-pii-l06ya,sdv-pii-y65px,America/Los_Angeles,sdv-pii-77979,sdv-pii-hf6e7
sdv-id-oyvNal,0001,"Fri, 03 Jan 2020 00:44:30 GMT","Thu, 02 Jan 2020 22:03:19 GMT","Thu, 02 Jan 2020 21:38:43 GMT",8.47887236151202,sdv-pii-qpbbg,0001,sdv-pii-dubcs,sdv-pii-lslmu,America/Los_Angeles,sdv-pii-tbg9s,sdv-pii-optgz
sdv-id-zClngI,0001,"Tue, 07 Jan 2020 07:59:59 GMT","Wed, 08 Jan 2020 00:10:17 GMT","Tue, 07 Jan 2020 21:18:12 GMT",7.313222655066431,sdv-pii-d9k6c,0001,sdv-pii-qt5vu,sdv-pii-scb7t,America/Los_Angeles,sdv-pii-6i2fe,sdv-pii-mrpbn
sdv-id-NGfBot,0001,"Sun, 05 Jan 2020 10:33:43 GMT","Sat, 04 Jan 2020 23:27:58 GMT","Sun, 05 Jan 2020 04:51:23 GMT",49.38313138489036,sdv-pii-fdt0f,0001,sdv-pii-zs6tr,sdv-pii-lmn4i,America/Los_Angeles,sdv-pii-er9x3,sdv-pii-r0h0m
sdv-id-JiDTEz,0001,"Thu, 02 Jan 2020 22:00:06 GMT","Fri, 03 Jan 2020 11:01:28 GMT","Fri, 03 Jan 2020 11:28:47 GMT",3.457800781250503,sdv-pii-fi8te,0001,sdv-pii-jf1f2,sdv-pii-hkfrj,America/Los_Angeles,sdv-pii-9qixr,sdv-pii-ko0o9
sdv-id-ERYuca,0001,"Sat, 04 Jan 2020 05:20:54 GMT","Sat, 04 Jan 2020 17:22:38 GMT","Sat, 04 Jan 2020 09:52:31 GMT",22.7720345796521,sdv-pii-owz5p,0001,sdv-pii-k98li,sdv-pii-m16qm,America/Los_Angeles,sdv-pii-bwv6y,sdv-pii-3r1tj
sdv-id-yJrPzq,0001,"Thu, 02 Jan 2020 11:43:34 GMT","Fri, 03 Jan 2020 01:37:15 GMT","Fri, 03 Jan 2020 03:05:30 GMT",19.593140508428363,sdv-pii-bywtj,0001,sdv-pii-1t2yj,sdv-pii-v958x,America/Los_Angeles,sdv-pii-qf454,sdv-pii-6xfd9
sdv-id-QAaNFn,0001,"Fri, 03 Jan 2020 07:30:46 GMT","Fri, 03 Jan 2020 10:53:14 GMT","Fri, 03 Jan 2020 10:22:14 GMT",11.372809398745773,sdv-pii-534sw,0001,sdv-pii-ebxic,sdv-pii-jgeq5,America/Los_Angeles,sdv-pii-9shfw,sdv-pii-1c9av
sdv-id-aXBJzm,0001,"Fri, 03 Jan 2020 23:16:11 GMT","Sat, 04 Jan 2020 08:41:07 GMT","Sat, 04 Jan 2020 07:39:52 GMT",10.221420115571734,sdv-pii-dxp0b,0001,sdv-pii-c7i51,sdv-pii-mcsq0,America/Los_Angeles,sdv-pii-fbdlu,sdv-pii-bjnt9
sdv-id-osLrFC,0001,"Fri, 03 Jan 2020 08:28:06 GMT","Sat, 04 Jan 2020 01:46:26 GMT","Fri, 03 Jan 2020 12:55:44 GMT",3.8967755224559757,sdv-pii-1yn2a,0001,sdv-pii-xoon1,sdv-pii-vtv64,America/Los_Angeles,sdv-pii-gvx9z,sdv-pii-4j8qn
sdv-id-pcXMhp,0001,"Tue, 07 Jan 2020 02:53:44 GMT","Tue, 07 Jan 2020 22:25:24 GMT","Tue, 07 Jan 2020 17:04:17 GMT",48.83375592013122,sdv-pii-us5y2,0001,sdv-pii-uq8dk,sdv-pii-g7dz4,America/Los_Angeles,sdv-pii-4dexh,sdv-pii-ci3kz
sdv-id-jZKTsE,0001,"Tue, 07 Jan 2020 14:57:13 GMT","Wed, 08 Jan 2020 05:03:01 GMT","Wed, 08 Jan 2020 01:29:00 GMT",12.882779257170375,sdv-pii-j3in5,0001,sdv-pii-rs8d0,sdv-pii-hwmlj,America/Los_Angeles,sdv-pii-0t4l4,sdv-pii-9i0w3
sdv-id-hlfzUz,0001,"Sat, 04 Jan 2020 20:34:02 GMT","Sun, 05 Jan 2020 12:17:41 GMT","Sat, 04 Jan 2020 23:48:54 GMT",13.28225755784422,sdv-pii-6dszs,0001,sdv-pii-tua8i,sdv-pii-kykw7,America/Los_Angeles,sdv-pii-6aiz2,sdv-pii-8gb8u
sdv-id-BIYrOy,0001,"Sun, 05 Jan 2020 20:46:22 GMT","Mon, 06 Jan 2020 19:12:07 GMT","Mon, 06 Jan 2020 18:05:59 GMT",22.595841407007008,sdv-pii-m2gtw,0001,sdv-pii-4ycii,sdv-pii-uwcvh,America/Los_Angeles,sdv-pii-7f55e,sdv-pii-3nu1g
sdv-id-dXSeSf,0001,"Sat, 04 Jan 2020 04:50:21 GMT","Mon, 06 Jan 2020 07:26:15 GMT","Sun, 05 Jan 2020 22:49:02 GMT",21.775835759589025,sdv-pii-87f0o,0001,sdv-pii-3kwwi,sdv-pii-4bqi9,America/Los_Angeles,sdv-pii-w8pmt,sdv-pii-euhdz
sdv-id-huvabE,0001,"Thu, 02 Jan 2020 03:50:20 GMT","Thu, 02 Jan 2020 06:12:47 GMT","Thu, 02 Jan 2020 05:42:09 GMT",10.707559347477101,sdv-pii-qmsg7,0001,sdv-pii-5g6e8,sdv-pii-4y9rp,America/Los_Angeles,sdv-pii-dmnm0,sdv-pii-ixxau
sdv-id-ZCkzsj,0001,"Tue, 07 Jan 2020 05:04:24 GMT","Tue, 07 Jan 2020 17:32:22 GMT","Tue, 07 Jan 2020 13:41:57 GMT",2.806523568221145,sdv-pii-2zrn0,0001,sdv-pii-j7oj5,sdv-pii-1l27e,America/Los_Angeles,sdv-pii-8yi8v,sdv-pii-pdh56
sdv-id-BxTPyM,0001,"Thu, 02 Jan 2020 02:00:43 GMT","Thu, 02 Jan 2020 08:21:39 GMT","Thu, 02 Jan 2020 07:29:44 GMT",30.42200277743921,sdv-pii-ul818,0001,sdv-pii-88gwp,sdv-pii-map5g,America/Los_Angeles,sdv-pii-232mn,sdv-pii-eb6vn
sdv-id-TvUZWK,0001,"Mon, 06 Jan 2020 19:05:29 GMT","Tue, 07 Jan 2020 01:21:23 GMT","Mon, 06 Jan 2020 23:52:19 GMT",25.034469058248895,sdv-pii-bb68j,0001,sdv-pii-siod6,sdv-pii-549an,America/Los_Angeles,sdv-pii-18f7f,sdv-pii-rnv9p
sdv-id-FXjrqD,0001,"Fri, 03 Jan 2020 04:35:05 GMT","Fri, 03 Jan 2020 19:55:09 GMT","Fri, 03 Jan 2020 17:56:55 GMT",23.560007080856526,sdv-pii-j544n,0001,sdv-pii-duwvx,sdv-pii-2dw90,America/Los_Angeles,sdv-pii-n7z4e,sdv-pii-wp0pr
sdv-id-znlwlo,0001,"Sun, 05 Jan 2020 20:00:32 GMT","Mon, 06 Jan 2020 18:10:18 GMT","Mon, 06 Jan 2020 14:00:35 GMT",9.791330023747392,sdv-pii-3petj,0001,sdv-pii-vqaoj,sdv-pii-6symv,America/Los_Angeles,sdv-pii-ioqqn,sdv-pii-cxq2q
sdv-id-nbtcjz,0001,"Thu, 02 Jan 2020 00:30:54 GMT","Thu, 02 Jan 2020 07:37:34 GMT","Thu, 02 Jan 2020 06:01:54 GMT",6.056849626084268,sdv-pii-xvzqf,0001,sdv-pii-32wsj,sdv-pii-7huhr,America/Los_Angeles,sdv-pii-fs1f8,sdv-pii-dlz8u
sdv-id-kVdCPV,0001,"Wed, 01 Jan 2020 20:19:34 GMT","Wed, 01 Jan 2020 23:35:06 GMT","Wed, 01 Jan 2020 22:44:06 GMT",30.108797298273412,sdv-pii-op5si,0001,sdv-pii-xyq27,sdv-pii-846op,America/Los_Angeles,sdv-pii-0tqoz,sdv-pii-qutce
sdv-id-kQogyY,0001,"Sat, 04 Jan 2020 03:08:49 GMT","Sun, 05 Jan 2020 17:44:05 GMT","Sun, 05 Jan 2020 12:22:29 GMT",6.375975837938558,sdv-pii-lxg9j,0001,sdv-pii-6di21,sdv-pii-ag68c,America/Los_Angeles,sdv-pii-ospue,sdv-pii-g7kwp
sdv-id-knoxJq,0001,"Sun, 05 Jan 2020 12:51:40 GMT","Sun, 05 Jan 2020 19:39:43 GMT","Sun, 05 Jan 2020 12:07:26 GMT",12.480441636328996,sdv-pii-z4lqn,0001,sdv-pii-4jvv6,sdv-pii-n5w9q,America/Los_Angeles,sdv-pii-f6vvq,sdv-pii-udfnp
sdv-id-IgWLeX,0001,"Fri, 03 Jan 2020 07:53:58 GMT","Thu, 02 Jan 2020 20:07:10 GMT","Thu, 02 Jan 2020 20:29:26 GMT",11.60941336719814,sdv-pii-8pcav,0001,sdv-pii-f0wm6,sdv-pii-6yekf,America/Los_Angeles,sdv-pii-on0og,sdv-pii-dy25d
sdv-id-uQveeH,0001,"Sun, 05 Jan 2020 08:22:45 GMT","Sun, 05 Jan 2020 22:24:49 GMT","Sun, 05 Jan 2020 21:11:01 GMT",2.8653721251610196,sdv-pii-dttjg,0001,sdv-pii-ij9sn,sdv-pii-c73ud,America/Los_Angeles,sdv-pii-6nhvg,sdv-pii-90srj
sdv-id-CCrouH,0001,"Sun, 05 Jan 2020 13:26:57 GMT","Mon, 06 Jan 2020 22:02:59 GMT","Mon, 06 Jan 2020 20:20:19 GMT",16.006546678918916,sdv-pii-4ykz6,0001,sdv-pii-uqupn,sdv-pii-vhaam,America/Los_Angeles,sdv-pii-c6r5k,sdv-pii-utc2l
sdv-id-UeFzCT,0001,"Sun, 05 Jan 2020 18:49:57 GMT","Sat, 04 Jan 2020 18:07:48 GMT","Sat, 04 Jan 2020 21:43:38 GMT",11.57785698324881,sdv-pii-7zmnj,0001,sdv-pii-vwq9i,sdv-pii-hk7ok,America/Los_Angeles,sdv-pii-x3dxx,sdv-pii-0wbib
sdv-id-hvjJNO,0001,"Sun, 05 Jan 2020 06:38:31 GMT","Mon, 06 Jan 2020 07:28:01 GMT","Mon, 06 Jan 2020 05:58:08 GMT",8.986866514719287,sdv-pii-xt9u6,0001,sdv-pii-466e8,sdv-pii-hp14n,America/Los_Angeles,sdv-pii-r024e,sdv-pii-5pvb0
sdv-id-ozyoiZ,0001,"Fri, 03 Jan 2020 01:58:02 GMT","Fri, 03 Jan 2020 06:29:03 GMT","Fri, 03 Jan 2020 04:43:02 GMT",13.826377176000838,sdv-pii-sag0x,0001,sdv-pii-ei2uw,sdv-pii-d6g2j,America/Los_Angeles,sdv-pii-par53,sdv-pii-idrxf
sdv-id-XzSZef,0001,"Fri, 03 Jan 2020 08:39:18 GMT","Fri, 03 Jan 2020 15:17:50 GMT","Sat, 04 Jan 2020 02:18:41 GMT",16.633551783390832,sdv-pii-7gnie,0001,sdv-pii-a1t2r,sdv-pii-qosln,America/Los_Angeles,,sdv-pii-qgcoa
sdv-id-rcIOeB,0001,"Thu, 02 Jan 2020 23:12:02 GMT","Thu, 02 Jan 2020 12:09:36 GMT","Thu, 02 Jan 2020 13:10:35 GMT",19.009055364573193,sdv-pii-foszp,0001,sdv-pii-ubgeb,sdv-pii-0nluu,America/Los_Angeles,sdv-pii-tq8on,sdv-pii-7bdho
sdv-id-FdYnAu,0001,"Sat, 04 Jan 2020 02:31:21 GMT","Fri, 03 Jan 2020 22:41:53 GMT","Sat, 04 Jan 2020 01:59:21 GMT",23.613887773380377,sdv-pii-0tpfd,0001,sdv-pii-ksqsu,sdv-pii-ugzcu,America/Los_Angeles,sdv-pii-4srdm,sdv-pii-f5dku
sdv-id-HTPVmy,0001,"Fri, 03 Jan 2020 09:55:24 GMT","Fri, 03 Jan 2020 05:42:07 GMT","Fri, 03 Jan 2020 04:17:36 GMT",20.102641602502757,sdv-pii-qnjlt,0001,sdv-pii-yz0i6,sdv-pii-z6ecd,America/Los_Angeles,sdv-pii-jn0tn,sdv-pii-w6ppj
sdv-id-MHCnbo,0001,"Sat, 04 Jan 2020 12:12:20 GMT","Sun, 05 Jan 2020 03:42:07 GMT","Sat, 04 Jan 2020 23:43:36 GMT",6.543270121615789,sdv-pii-mybx0,0001,sdv-pii-iz823,sdv-pii-5o15x,America/Los_Angeles,sdv-pii-gw4bx,sdv-pii-p5tys
sdv-id-sQQSmd,0001,"Sun, 05 Jan 2020 02:46:27 GMT","Mon, 06 Jan 2020 16:44:01 GMT","Mon, 06 Jan 2020 11:14:00 GMT",6.044025552638256,sdv-pii-e2v3v,0001,sdv-pii-nfc6m,sdv-pii-2gg11,America/Los_Angeles,sdv-pii-9hnby,sdv-pii-bdoo3
sdv-id-LakLkF,0001,"Thu, 02 Jan 2020 21:18:28 GMT","Thu, 02 Jan 2020 11:31:44 GMT","Thu, 02 Jan 2020 09:06:40 GMT",15.665756966873746,sdv-pii-596lz,0001,sdv-pii-5d8po,sdv-pii-j95bd,America/Los_Angeles,sdv-pii-x52jh,sdv-pii-yabau
sdv-id-xxmeBK,0001,"Mon, 06 Jan 2020 18:00:11 GMT","Tue, 07 Jan 2020 14:01:21 GMT","Tue, 07 Jan 2020 12:58:53 GMT",13.73438217762957,sdv-pii-mkv53,0001,sdv-pii-lvmz8,sdv-pii-o5g14,America/Los_Angeles,sdv-pii-bwzwg,sdv-pii-8lm5s
sdv-id-WAOQmY,0001,"Sun, 05 Jan 2020 01:47:27 GMT","Sun, 05 Jan 2020 15:34:36 GMT","Sun, 05 Jan 2020 20:04:47 GMT",25.026189314425334,sdv-pii-legut,0001,sdv-pii-lh2gt,sdv-pii-gq1n2,America/Los_Angeles,sdv-pii-fp69l,sdv-pii-p2q58
sdv-id-wGIAKW,0001,"Sun, 05 Jan 2020 16:19:52 GMT","Mon, 06 Jan 2020 11:00:09 GMT","Mon, 06 Jan 2020 10:36:31 GMT",19.1727864681558,sdv-pii-mp8yy,0001,sdv-pii-d5j09,sdv-pii-csufg,America/Los_Angeles,sdv-pii-e4en1,sdv-pii-dmpnj
sdv-id-tjkbKh,0001,"Sun, 05 Jan 2020 01:37:43 GMT","Sun, 05 Jan 2020 13:32:06 GMT","Sun, 05 Jan 2020 13:04:19 GMT",34.847761179337496,sdv-pii-8di6b,0001,sdv-pii-3tigl,sdv-pii-67we8,America/Los_Angeles,sdv-pii-1hcc2,sdv-pii-i7q7z
sdv-id-ZzSDjj,0001,"Mon, 06 Jan 2020 08:12:40 GMT","Tue, 07 Jan 2020 09:01:39 GMT","Tue, 07 Jan 2020 05:09:42 GMT",19.769753465942376,sdv-pii-20vdl,0001,sdv-pii-lraw7,sdv-pii-kgcmp,America/Los_Angeles,sdv-pii-zn8ox,sdv-pii-q2yx6
sdv-id-xdYVUJ,0001,"Thu, 02 Jan 2020 07:01:51 GMT","Thu, 02 Jan 2020 12:44:58 GMT","Thu, 02 Jan 2020 13:11:25 GMT",12.155805444689536,sdv-pii-so86k,0001,sdv-pii-gt2fh,sdv-pii-mhzkf,America/Los_Angeles,sdv-pii-pnl73,sdv-pii-hb67v
sdv-id-ibGBwH,0001,"Fri, 03 Jan 2020 13:23:17 GMT","Fri, 03 Jan 2020 00:14:05 GMT","Fri, 03 Jan 2020 01:15:38 GMT",24.862379558208517,sdv-pii-bx4pq,0001,sdv-pii-kkhga,sdv-pii-kd16j,America/Los_Angeles,sdv-pii-t9txq,sdv-pii-ddrge
sdv-id-GjlFSi,0001,"Thu, 02 Jan 2020 20:21:35 GMT","Fri, 03 Jan 2020 13:56:19 GMT","Fri, 03 Jan 2020 09:44:39 GMT",3.5755441563813752,sdv-pii-2lqn3,0001,sdv-pii-2yn4h,sdv-pii-4x3jq,America/Los_Angeles,sdv-pii-2d31x,sdv-pii-rou4s
sdv-id-jzUZfP,0001,"Sat, 04 Jan 2020 22:53:51 GMT","Sat, 04 Jan 2020 18:36:05 GMT","Sat, 04 Jan 2020 13:57:02 GMT",7.638125579176346,sdv-pii-fcsmv,0001,sdv-pii-88jlf,sdv-pii-zeuv6,America/Los_Angeles,sdv-pii-1lefe,sdv-pii-x0397
sdv-id-cUyNHS,0001,"Tue, 07 Jan 2020 09:58:47 GMT","Wed, 08 Jan 2020 00:09:29 GMT","Tue, 07 Jan 2020 21:30:49 GMT",23.992002797892134,sdv-pii-pftns,0001,sdv-pii-cfpcb,sdv-pii-vqx1h,America/Los_Angeles,sdv-pii-k145a,sdv-pii-x4z3s
sdv-id-VEmQZy,0001,"Tue, 07 Jan 2020 05:35:12 GMT","Tue, 07 Jan 2020 11:08:52 GMT","Tue, 07 Jan 2020 03:33:01 GMT",9.939166477988266,sdv-pii-t3sbk,0001,sdv-pii-tbu8u,sdv-pii-nhesw,America/Los_Angeles,sdv-pii-xoelv,sdv-pii-hn16c
sdv-id-huFfmH,0001,"Sun, 05 Jan 2020 17:20:48 GMT","Mon, 06 Jan 2020 14:52:58 GMT","Mon, 06 Jan 2020 11:28:17 GMT",3.212265165353674,sdv-pii-3xvt0,0001,sdv-pii-2kyzs,sdv-pii-wr98f,America/Los_Angeles,sdv-pii-o0ry1,sdv-pii-qdd87
sdv-id-vtGXZG,0001,"Mon, 06 Jan 2020 22:17:52 GMT","Tue, 07 Jan 2020 12:45:41 GMT","Tue, 07 Jan 2020 11:42:38 GMT",14.435044227938944,sdv-pii-oxxne,0001,sdv-pii-sppue,sdv-pii-bkba6,America/Los_Angeles,sdv-pii-w7s35,sdv-pii-ll111
sdv-id-pTXErO,0001,"Thu, 02 Jan 2020 01:11:50 GMT","Thu, 02 Jan 2020 10:42:37 GMT","Thu, 02 Jan 2020 09:59:29 GMT",1.919916748120246,sdv-pii-hlcop,0001,sdv-pii-ltpaq,sdv-pii-rlez2,America/Los_Angeles,sdv-pii-iuvi2,sdv-pii-7md2s
sdv-id-RMSoLw,0001,"Mon, 06 Jan 2020 06:25:02 GMT","Tue, 07 Jan 2020 08:02:17 GMT","Tue, 07 Jan 2020 06:27:30 GMT",6.028422092086152,sdv-pii-wreps,0001,sdv-pii-8vm6z,sdv-pii-j1pd6,America/Los_Angeles,sdv-pii-r8esr,sdv-pii-0hizh
sdv-id-XkCFpz,0001,"Wed, 01 Jan 2020 22:48:21 GMT","Thu, 02 Jan 2020 06:32:36 GMT","Thu, 02 Jan 2020 03:58:57 GMT",6.941211558130658,sdv-pii-g7fip,0001,sdv-pii-2i5vj,sdv-pii-64zel,America/Los_Angeles,sdv-pii-plrry,sdv-pii-3tsy5
sdv-id-qcUtWp,0001,"Mon, 06 Jan 2020 13:23:36 GMT","Mon, 06 Jan 2020 10:54:55 GMT","Mon, 06 Jan 2020 09:54:31 GMT",26.09557557806155,sdv-pii-154vo,0001,sdv-pii-c6z1l,sdv-pii-2jy8b,America/Los_Angeles,sdv-pii-u6c0o,sdv-pii-mb0sz
sdv-id-dfdLIO,0001,"Fri, 03 Jan 2020 16:50:00 GMT","Sat, 04 Jan 2020 05:43:20 GMT","Fri, 03 Jan 2020 22:07:37 GMT",16.420661396750607,sdv-pii-l10qw,0001,sdv-pii-l4w4a,sdv-pii-opgq8,America/Los_Angeles,sdv-pii-c2204,sdv-pii-a0ngo
sdv-id-oPnywv,0001,"Mon, 06 Jan 2020 09:59:27 GMT","Mon, 06 Jan 2020 11:02:16 GMT","Mon, 06 Jan 2020 11:41:29 GMT",17.670395451496166,sdv-pii-cmz60,0001,sdv-pii-koszb,sdv-pii-8rf6x,America/Los_Angeles,sdv-pii-w075t,sdv-pii-35g8e
sdv-id-afuphc,0001,"Mon, 06 Jan 2020 18:38:21 GMT","Mon, 06 Jan 2020 19:53:54 GMT","Mon, 06 Jan 2020 15:48:48 GMT",30.332668936656294,sdv-pii-z3pll,0001,sdv-pii-kpacy,sdv-pii-p15z5,America/Los_Angeles,sdv-pii-n9hdw,sdv-pii-1ji0a
sdv-id-xRhLgX,0001,"Wed, 01 Jan 2020 20:27:49 GMT","Thu, 02 Jan 2020 00:14:26 GMT","Wed, 01 Jan 2020 23:17:40 GMT",3.6910552367026304,sdv-pii-ewxps,0001,sdv-pii-7bvgj,sdv-pii-igmzv,America/Los_Angeles,sdv-pii-tvudr,sdv-pii-c3b02
sdv-id-fUnlrV,0001,"Tue, 07 Jan 2020 02:12:49 GMT","Tue, 07 Jan 2020 17:09:53 GMT","Tue, 07 Jan 2020 13:13:39 GMT",57.12318065656738,sdv-pii-dtl4y,0001,sdv-pii-050lv,sdv-pii-ihn72,America/Los_Angeles,sdv-pii-25iai,sdv-pii-i752x
sdv-id-eskxlH,0001,"Mon, 06 Jan 2020 01:19:17 GMT","Mon, 06 Jan 2020 07:46:50 GMT","Mon, 06 Jan 2020 11:08:05 GMT",27.289804780887003,sdv-pii-121f0,0001,sdv-pii-7fqow,sdv-pii-gk41m,America/Los_Angeles,sdv-pii-tctm2,sdv-pii-woxtr
sdv-id-OgNbpd,0001,"Thu, 02 Jan 2020 14:22:20 GMT","Thu, 02 Jan 2020 22:57:32 GMT","Fri, 03 Jan 2020 00:40:54 GMT",12.435787454855182,sdv-pii-8ykr5,0001,sdv-pii-e84kn,sdv-pii-bzzvz,America/Los_Angeles,sdv-pii-8alm2,sdv-pii-jum4z
sdv-id-mEioVr,0001,"Thu, 02 Jan 2020 18:34:12 GMT","Fri, 03 Jan 2020 06:52:36 GMT","Fri, 03 Jan 2020 01:32:12 GMT",3.0485520480476844,sdv-pii-70r8s,0001,sdv-pii-hfe1v,sdv-pii-p78qh,America/Los_Angeles,sdv-pii-s8ceb,sdv-pii-nouli
sdv-id-ukeJoE,0001,"Sat, 04 Jan 2020 13:41:11 GMT","Sun, 05 Jan 2020 15:34:55 GMT","Sun, 05 Jan 2020 04:35:29 GMT",21.564695716221706,sdv-pii-e357n,0001,sdv-pii-brq4s,sdv-pii-1i6th,America/Los_Angeles,sdv-pii-thf3f,sdv-pii-tn18o
sdv-id-CSDMHe,0001,"Mon, 06 Jan 2020 12:29:00 GMT","Tue, 07 Jan 2020 12:59:04 GMT","Tue, 07 Jan 2020 09:17:46 GMT",43.10413287917644,sdv-pii-4ourj,0001,sdv-pii-26vyo,sdv-pii-zt5yi,America/Los_Angeles,sdv-pii-z2sj3,sdv-pii-tjv8q
sdv-id-IaopEc,0001,"Mon, 06 Jan 2020 22:17:24 GMT","Tue, 07 Jan 2020 06:47:51 GMT","Tue, 07 Jan 2020 02:58:07 GMT",8.305127579943482,sdv-pii-xat1p,0001,sdv-pii-f8x7a,sdv-pii-5f4nq,America/Los_Angeles,sdv-pii-x08d4,sdv-pii-tzam7
sdv-id-zCQrDV,0001,"Sat, 04 Jan 2020 15:39:24 GMT","Sun, 05 Jan 2020 13:08:36 GMT","Sun, 05 Jan 2020 08:35:09 GMT",9.259570901551806,sdv-pii-y677x,0001,sdv-pii-gjgsg,sdv-pii-dlzf1,America/Los_Angeles,sdv-pii-4dgds,sdv-pii-bf1o0
sdv-id-GqLQvD,0001,"Mon, 06 Jan 2020 20:19:25 GMT","Tue, 07 Jan 2020 02:28:58 GMT","Mon, 06 Jan 2020 16:51:49 GMT",3.9632625976584475,sdv-pii-k72cl,0001,sdv-pii-5rwqc,sdv-pii-hxqky,America/Los_Angeles,sdv-pii-bw4qu,sdv-pii-2x6kg
sdv-id-hYbYQQ,0001,"Mon, 06 Jan 2020 16:01:35 GMT","Tue, 07 Jan 2020 02:42:50 GMT","Mon, 06 Jan 2020 16:35:59 GMT",3.19335030326588,sdv-pii-s0g0m,0001,sdv-pii-u7nw2,sdv-pii-7cqgd,America/Los_Angeles,sdv-pii-8s0hv,sdv-pii-ftb9z
sdv-id-frCwSq,0001,"Tue, 07 Jan 2020 15:01:37 GMT","Wed, 08 Jan 2020 04:59:18 GMT","Wed, 08 Jan 2020 01:29:28 GMT",6.670482969464316,sdv-pii-qrmpp,0001,sdv-pii-wscf3,sdv-pii-ngacn,America/Los_Angeles,sdv-pii-h336g,sdv-pii-dr4aq
sdv-id-BNiZZh,0001,"Fri, 03 Jan 2020 20:25:51 GMT","Sat, 04 Jan 2020 02:47:42 GMT","Sat, 04 Jan 2020 00:24:40 GMT",12.754368315135443,sdv-pii-o584n,0001,sdv-pii-0rouo,sdv-pii-pmffn,America/Los_Angeles,,sdv-pii-4ze0m
sdv-id-pRsXLc,0001,"Sun, 05 Jan 2020 19:10:49 GMT","Mon, 06 Jan 2020 17:05:30 GMT","Mon, 06 Jan 2020 05:37:20 GMT",16.15255136749097,sdv-pii-ktpcp,0001,sdv-pii-64bhk,sdv-pii-ys64b,America/Los_Angeles,sdv-pii-jb41w,sdv-pii-digiw
sdv-id-VXAfMV,0001,"Tue, 07 Jan 2020 02:44:58 GMT","Tue, 07 Jan 2020 20:18:43 GMT","Tue, 07 Jan 2020 17:39:56 GMT",40.94043399832954,sdv-pii-bd82q,0001,sdv-pii-er1n3,sdv-pii-pleuz,America/Los_Angeles,sdv-pii-trhia,sdv-pii-1fcmo
